content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at
126511,12,창경궁,서울특별시 종로구 창경궁로 185 (와룡동),37.5789336838,126.9964634775,11,110,HS,HS01,HS010100,09:00~21:00 (입장마감 20:00),"매주 월요일<br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임","{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~21:00 (입장마감 20:00)"",""time_ranges"":[{""end"":""21:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""20:00""}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일""}],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-11-14T08:49:11+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:57.391613+00:00
126512,12,광화문,서울특별시 종로구 사직로 161,37.5760179589,126.9767880089,11,110,HS,HS01,HS010300,[1월~2월/11월~12월] - 09:00~17:00 (입장마감 16:00) [3월~5월/9월~10월] - 09:00~18:00 (입장마감 17:00) [6월~8월] - 09:00~18:30 (입장마감 17:30),"매주 화요일※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음 첫 번째 비공휴일이 정기휴일","{""rules"":[{""months"":[1,2],""weekdays"":null,""source_text"":""[1월~2월/11월~12월] - 09:00~17:00 (입장마감 16:00) [3월~5월/9월~10월] - 09:00~18:00 (입장마감 17:00) [6월~8월] - 09:00~18:30 (입장마감 17:30)"",""time_ranges"":[{""end"":""17:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""18:30"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""16:00""}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[1],""source_text"":""매주 화요일※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음 첫 번째 비공휴일이 정기휴일""}],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-07-15T00:05:13+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:24.603498+00:00
126514,12,흥인지문,서울특별시 종로구 종로 288 (종로6가),37.5712209291,127.0097180432,11,110,HS,HS01,HS010300,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-11-12T04:56:26+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:06.328757+00:00
126516,12,보신각터,서울특별시 종로구 종로 54,37.5698150675,126.9835760212,11,110,HS,HS01,HS010700,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-01T07:37:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:35.278117+00:00
126517,12,서울 문묘와 성균관,서울특별시 종로구 성균관로 31 (명륜3가),37.5854861328543,126.996705105892,11,110,HS,HS01,HS010800,- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00,연중무휴,"{""rules"":[{""months"":[3,4,5,6,7,8,9,10],""weekdays"":null,""source_text"":""- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-05T06:24:18+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:39.490724+00:00
126522,12,서울 동관왕묘,서울특별시 종로구 난계로27길 84,37.5727080048934,127.018422930451,11,110,HS,HS01,HS010800,※ 자세한 사항은 전화문의 요망,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-02-06T05:25:01+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:39.38478+00:00
126533,12,청와대 앞길,서울특별시 종로구 궁정동,37.5834864376289,126.973751980892,11,110,VE,VE04,VE040100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-13T04:59:32+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:58.769104+00:00
126534,12,대학로,서울특별시 종로구 대학로 104 (동숭동),37.5805669329,127.0023878907,11,110,VE,VE04,VE040100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-03-14T01:14:54+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:29.627674+00:00
126537,12,북촌한옥마을,서울특별시 종로구 계동길 37 (계동),37.5790529392,126.9867060298,11,110,HS,HS01,HS010600,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00"",""time_ranges"":[{""end"":""10:00"",""start"":""17:00"",""crosses_midnight"":true}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-11-21T07:39:55+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:36.892375+00:00
126943,12,북악스카이 팔각정,서울특별시 종로구 북악산로 267 (평창동),37.6020279351,126.9805642714,11,110,VE,VE03,VE030100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-04-25T05:37:25+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:35.863071+00:00
127454,12,서울 운현궁,서울특별시 종로구 삼일대로 464,37.5764588036,126.9871421746,11,110,HS,HS01,HS010100,"[하절기(4월~10월)]<br>
09:00~19:00 (입장 마감 18:30)<br>
[동절기(11월~3월)]<br>
09:00~18:00 (입장 마감 17:30)<br>
※ 자세한 사항은 홈페이지 참조","매주 월요일 (단, 월요일이 공휴일인 경우 정상 개장)","{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~19:00 (입장 마감 18:30)"",""time_ranges"":[{""end"":""19:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""18:30""},{""months"":null,""weekdays"":null,""source_text"":""09:00~18:00 (입장 마감 17:30)"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""17:30""}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일 (단, 월요일이 공휴일인 경우 정상 개장)""}],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-02T07:24:16+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:39.598851+00:00
127642,12,창덕궁과 후원 [유네스코 세계유산],서울특별시 종로구 율곡로 99 (와룡동),37.5776507425,126.990230631,11,110,HS,HS01,HS010100,[2월~5월]- 09:00~18:00 (입장 마감 17:00)[6월~8월]- 09:00~18:30 (입장 마감 17:30)[9월~10월]- 09:00~18:00 (입장 마감 17:00)[11월~1월]- 09:00~17:30 (입장 마감 16:30),"매주 월요일 (단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)","{""rules"":[{""months"":[2,3,4,5],""weekdays"":null,""source_text"":""[2월~5월]- 09:00~18:00 (입장 마감 17:00)[6월~8월]- 09:00~18:30 (입장 마감 17:30)[9월~10월]- 09:00~18:00 (입장 마감 17:00)[11월~1월]- 09:00~17:30 (입장 마감 16:30)"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""18:30"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""17:30"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""17:00""}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일 (단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)""}],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-06-29T07:15:10+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:58.02621+00:00
127942,12,사직공원(서울),서울특별시 종로구 사직로 89 (사직동),37.5758446558,126.9687216489,11,110,VE,VE03,VE030100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-24T00:37:03+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:37.822573+00:00
128144,12,조계사(서울),서울특별시 종로구 우정국로 55 (견지동),37.5739784579,126.9827509785,11,110,HS,HS03,HS030100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-15T00:43:51+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:55.377598+00:00
128553,12,쌈지길,서울특별시 종로구 인사동길 44 (관훈동),37.5743062352,126.9848674428,11,110,VE,VE04,VE040100,10:30~20:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~20:30"",""time_ranges"":[{""end"":""20:30"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-10-23T05:30:00+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:45.082133+00:00
128872,12,낙산묘각사,서울특별시 종로구 종로63가길 31 (숭인동),37.5755131781882,127.018830983162,11,110,HS,HS03,HS030100,09:00~18:00 (전화 문의),연중 무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~18:00 (전화 문의)"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:27.219625+00:00
1291408,15,창덕궁 달빛기행,서울특별시 종로구 율곡로 99 (와룡동) 창덕궁,37.5776507425422,126.990230631006,11,110,EV,EV01,EV010400,19:10/20:00 (100분간),,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-23T05:43:53+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:57.763007+00:00
129500,12,북악산 숙정문,서울특별시 종로구 삼청동,37.5955536984,126.9811144048,11,110,HS,HS01,HS010300,"[3월~4월] 07:00~18:00 (16:00까지 입산)<br>
[5월~8월] 07:00~19:00 (17:00까지 입산)<br>
[9월~10월] 07:00~18:00 (16:00까지 입산)<br>
[11월~2월] 07:00~17:00 (15:00까지 입산)",연중무휴,"{""rules"":[{""months"":[3,4],""weekdays"":null,""source_text"":""[3월~4월] 07:00~18:00 (16:00까지 입산)"",""time_ranges"":[{""end"":""18:00"",""start"":""07:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":[5,6,7,8],""weekdays"":null,""source_text"":""[5월~8월] 07:00~19:00 (17:00까지 입산)"",""time_ranges"":[{""end"":""19:00"",""start"":""07:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":[9,10],""weekdays"":null,""source_text"":""[9월~10월] 07:00~18:00 (16:00까지 입산)"",""time_ranges"":[{""end"":""18:00"",""start"":""07:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":[1,2,11,12],""weekdays"":null,""source_text"":""[11월~2월] 07:00~17:00 (15:00까지 입산)"",""time_ranges"":[{""end"":""17:00"",""start"":""07:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-03-18T11:59:23+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:35.812354+00:00
129501,12,낙산공원,서울특별시 종로구 낙산길 41 (동숭동),37.5805179476871,127.006496092905,11,110,VE,VE03,VE030400,상시 개방 ※ 낙산 전시관 09:00~17:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""상시 개방 ※ 낙산 전시관 09:00~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-12T00:13:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:27.113038+00:00
129506,12,홍지문 및 탕춘대성,서울특별시 종로구 홍지동 99-7,37.5996528175,126.9586135629,11,110,HS,HS01,HS010200,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-09-09T02:01:13+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:05.962646+00:00
129507,12,청계천,서울특별시 종로구 창신동,37.5696470253,127.00507432,11,110,VE,VE03,VE030100,"상시 개방※ 우천 시, 안전상의 이유로 출입통제될 수 있음",연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-06-19T00:32:09+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:58.393033+00:00
129534,12,탑골공원,서울특별시 종로구 종로 99 (종로2가),37.5705007547852,126.988608133957,11,110,VE,VE03,VE030100,- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00,연중무휴,"{""rules"":[{""months"":[3,4,5,6,7,8,9,10],""weekdays"":null,""source_text"":""- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-06-01T02:19:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:21:59.925508+00:00
